t,dayofweek,weekend,y,y_t_1
21,4,0,7.9390833333333335,8.559700000000001
22,5,0,7.3204,7.9390833333333335
23,6,1,8.816214285714285,7.3204
24,0,1,8.919818181818181,8.816214285714285
25,1,0,5.5449,8.919818181818181
26,2,0,9.321428571428571,5.5449
27,3,0,9.873466666666667,9.321428571428571
28,4,0,11.255733333333334,9.873466666666667
29,5,0,9.253375,11.255733333333334
30,6,1,7.145866666666667,9.253375
31,0,1,8.281846153846153,7.145866666666667
1,1,0,10.15925,8.281846153846153
2,2,0,6.571761904761905,10.15925
3,3,0,12.601692307692307,6.571761904761905
4,4,0,6.574000000000001,12.601692307692307
5,5,0,11.666500000000001,6.574000000000001
6,6,1,7.474769230769231,11.666500000000001
7,0,1,10.935,7.474769230769231
8,1,0,11.429833333333335,10.935
9,2,0,9.035125,11.429833333333335
10,3,0,11.196545454545454,9.035125
11,4,0,10.936181818181819,11.196545454545454
12,5,0,8.809333333333335,10.936181818181819
13,6,1,12.823909090909092,8.809333333333335
14,0,1,12.0455,12.823909090909092
15,1,0,7.5209375,12.0455
16,2,0,8.227333333333332,7.5209375
17,3,0,10.509714285714285,8.227333333333332
18,4,0,7.633833333333333,10.509714285714285
19,5,0,6.631176470588236,7.633833333333333
20,6,1,10.736799999999999,6.631176470588236
21,0,1,7.76340909090909,10.736799999999999
22,1,0,6.736583333333333,7.76340909090909
23,2,0,10.829705882352942,6.736583333333333
24,3,0,10.349384615384615,10.829705882352942
25,4,0,8.980083333333333,10.349384615384615
26,5,0,6.830958333333334,8.980083333333333
27,6,1,8.3854,6.830958333333334
28,0,1,10.421999999999999,8.3854
1,1,0,8.532466666666666,10.421999999999999
2,2,0,11.6875,8.532466666666666
3,3,0,12.412882352941176,11.6875
4,4,0,8.417875,12.412882352941176
5,5,0,6.454466666666667,8.417875
6,6,1,9.140631578947369,6.454466666666667
7,0,1,8.335875,9.140631578947369
8,1,0,8.453333333333333,8.335875
9,2,0,6.6611666666666665,8.453333333333333
10,3,0,12.465499999999999,6.6611666666666665
11,4,0,10.682615384615385,12.465499999999999
12,5,0,5.198222222222222,10.682615384615385
13,6,1,6.42225,5.198222222222222
14,0,1,5.1213750000000005,6.42225
15,1,0,3.8205,5.1213750000000005
16,2,0,13.925555555555556,3.8205
17,3,0,9.0689,13.925555555555556
18,4,0,9.901894736842104,9.0689
19,5,0,8.767105263157895,9.901894736842104
20,6,1,8.885521739130436,8.767105263157895
21,0,1,6.566133333333334,8.885521739130436
22,1,0,6.488666666666667,6.566133333333334
23,2,0,12.268285714285714,6.488666666666667
24,3,0,6.4562,12.268285714285714
25,4,0,10.585333333333333,6.4562
26,5,0,6.257272727272727,10.585333333333333
27,6,1,12.655750000000001,6.257272727272727
28,0,1,9.24568,12.655750000000001
29,1,0,9.173875,9.24568
30,2,0,15.283,9.173875
31,3,0,10.539421052631578,15.283
1,4,0,8.885807692307692,10.539421052631578
2,5,0,7.4875,8.885807692307692
3,6,1,7.184384615384616,7.4875
4,0,1,10.7956,7.184384615384616
5,1,0,10.381380952380951,10.7956
6,2,0,8.351368421052632,10.381380952380951
7,3,0,11.16674193548387,8.351368421052632
8,4,0,7.227333333333334,11.16674193548387
9,5,0,7.391761904761905,7.227333333333334
10,6,1,8.524064516129032,7.391761904761905
11,0,1,11.4777,8.524064516129032
12,1,0,3.8276250000000003,11.4777
13,2,0,8.3683125,3.8276250000000003
14,3,0,5.3236,8.3683125
15,4,0,9.814181818181819,5.3236
16,5,0,9.374214285714286,9.814181818181819
17,6,1,12.924785714285715,9.374214285714286
18,0,1,8.200458333333334,12.924785714285715
19,1,0,13.001285714285714,8.200458333333334
20,2,0,10.552999999999999,13.001285714285714
21,3,0,9.500941176470588,10.552999999999999
22,4,0,7.912318181818182,9.500941176470588
23,5,0,9.527909090909091,7.912318181818182
24,6,1,7.528032258064516,9.527909090909091
25,0,1,8.480884615384614,7.528032258064516
26,1,0,4.196733333333333,8.480884615384614
27,2,0,6.342230769230769,4.196733333333333
28,3,0,8.881823529411763,6.342230769230769
29,4,0,7.424714285714285,8.881823529411763
30,5,0,7.504208333333334,7.424714285714285
1,6,1,7.942208333333333,7.504208333333334
2,0,1,7.268384615384615,7.942208333333333
3,1,0,7.178399999999999,7.268384615384615
4,2,0,8.707037037037038,7.178399999999999
5,3,0,7.40596,8.707037037037038
6,4,0,10.742750000000001,7.40596
7,5,0,8.564076923076923,10.742750000000001
8,6,1,7.994677419354839,8.564076923076923
9,0,1,7.8330714285714285,7.994677419354839
10,1,0,5.854500000000001,7.8330714285714285
11,2,0,7.921523809523809,5.854500000000001
12,3,0,5.945225806451613,7.921523809523809
13,4,0,7.164909090909092,5.945225806451613
14,5,0,10.521999999999998,7.164909090909092
15,6,1,8.572285714285714,10.521999999999998
16,0,1,10.046941176470588,8.572285714285714
17,1,0,6.385833333333333,10.046941176470588
18,2,0,7.908047619047618,6.385833333333333
19,3,0,9.830538461538461,7.908047619047618
20,4,0,9.990730769230769,9.830538461538461
21,5,0,10.26690909090909,9.990730769230769
22,6,1,7.301071428571428,10.26690909090909
23,0,1,6.839068965517241,7.301071428571428
24,1,0,8.827333333333334,6.839068965517241
25,2,0,8.092,8.827333333333334
26,3,0,10.871479999999998,8.092
27,4,0,10.55788888888889,10.871479999999998
28,5,0,10.69753846153846,10.55788888888889
29,6,1,8.60272,10.69753846153846
30,0,1,7.2195,8.60272
31,1,0,7.8130869565217385,7.2195
1,2,0,8.4839,7.8130869565217385
2,3,0,7.162387096774193,8.4839
3,4,0,8.562464285714286,7.162387096774193
4,5,0,8.943034482758621,8.562464285714286
5,6,1,9.4128,8.943034482758621
6,0,1,8.771916666666666,9.4128
7,1,0,9.7324,8.771916666666666
8,2,0,8.001,9.7324
9,3,0,6.118970588235293,8.001
10,4,0,8.40769696969697,6.118970588235293
11,5,0,10.105771428571428,8.40769696969697
12,6,1,9.795931818181819,10.105771428571428
13,0,1,7.426785714285715,9.795931818181819
14,1,0,7.68709375,7.426785714285715
15,2,0,10.935555555555556,7.68709375
16,3,0,7.844605263157894,10.935555555555556
17,4,0,6.727028571428572,7.844605263157894
18,5,0,7.877644444444444,6.727028571428572
19,6,1,8.2125,7.877644444444444
20,0,1,7.262048780487806,8.2125
21,1,0,9.713384615384616,7.262048780487806
22,2,0,8.615911764705883,9.713384615384616
23,3,0,8.58690909090909,8.615911764705883
24,4,0,9.725709677419355,8.58690909090909
25,5,0,8.984153846153847,9.725709677419355
26,6,1,6.960676470588235,8.984153846153847
27,0,1,9.4215,6.960676470588235
28,1,0,7.388846153846154,9.4215
29,2,0,8.012897435897436,7.388846153846154
30,3,0,8.494342857142858,8.012897435897436
1,4,0,7.957851851851852,8.494342857142858
2,5,0,8.95525,7.957851851851852
3,6,1,10.785631578947369,8.95525
4,0,1,8.18376,10.785631578947369
5,1,0,7.219432432432433,8.18376
6,2,0,8.426777777777778,7.219432432432433
7,3,0,10.193692307692308,8.426777777777778
8,4,0,9.135558823529411,10.193692307692308
9,5,0,9.133199999999999,9.135558823529411
10,6,1,7.520555555555556,9.133199999999999
11,0,1,8.394307692307692,7.520555555555556
12,1,0,8.350115384615385,8.394307692307692
13,2,0,8.830464285714285,8.350115384615385
14,3,0,8.600075,8.830464285714285
15,4,0,10.257675675675676,8.600075
16,5,0,10.201186046511628,10.257675675675676
17,6,1,8.896037735849056,10.201186046511628
18,0,1,9.666309090909092,8.896037735849056
19,1,0,11.7035625,9.666309090909092
20,2,0,10.97385,11.7035625
21,3,0,8.831431818181818,10.97385
22,4,0,7.984159090909091,8.831431818181818
23,5,0,8.482608695652173,7.984159090909091
24,6,1,8.548169491525423,8.482608695652173
25,0,1,10.067710526315789,8.548169491525423
26,1,0,10.718833333333333,10.067710526315789
27,2,0,8.714641025641026,10.718833333333333
28,3,0,7.950161290322581,8.714641025641026
29,4,0,7.985725,7.950161290322581
30,5,0,10.1384375,7.985725
31,6,1,8.54084375,10.1384375
1,0,1,7.7876,8.54084375
2,1,0,7.28260606060606,7.7876
3,2,0,7.98715,7.28260606060606
4,3,0,7.313236842105264,7.98715
5,4,0,9.042,7.313236842105264
6,5,0,10.72108510638298,9.042
7,6,1,8.072454545454546,10.72108510638298
8,0,1,7.3768,8.072454545454546
9,1,0,6.784083333333333,7.3768
10,2,0,8.348483870967742,6.784083333333333
11,3,0,8.092454545454546,8.348483870967742
12,4,0,9.727869565217391,8.092454545454546
13,5,0,7.837266666666666,9.727869565217391
14,6,1,8.509414634146342,7.837266666666666
15,0,1,7.814205128205129,8.509414634146342
16,1,0,7.84453125,7.814205128205129
17,2,0,8.4036875,7.84453125
18,3,0,7.313369565217392,8.4036875
19,4,0,10.202916666666667,7.313369565217392
20,5,0,8.540625,10.202916666666667
21,6,1,7.458175438596491,8.540625
22,0,1,8.422485714285713,7.458175438596491
23,1,0,10.5355,8.422485714285713
24,2,0,7.987851063829787,10.5355
25,3,0,11.806571428571429,7.987851063829787
26,4,0,8.11216129032258,11.806571428571429
27,5,0,8.833421052631579,8.11216129032258
28,6,1,8.576979591836734,8.833421052631579
29,0,1,10.150157894736843,8.576979591836734
30,1,0,6.514620689655173,10.150157894736843
31,2,0,10.693766666666667,6.514620689655173
1,3,0,10.631161290322583,10.693766666666667
2,4,0,8.977318181818182,10.631161290322583
3,5,0,9.04777142857143,8.977318181818182
4,6,1,8.386933333333333,9.04777142857143
5,0,1,7.42378125,8.386933333333333
6,1,0,7.648162162162163,7.42378125
7,2,0,7.866861111111111,7.648162162162163
8,3,0,8.378846153846153,7.866861111111111
9,4,0,8.579571428571429,8.378846153846153
10,5,0,9.967488888888889,8.579571428571429
11,6,1,7.446355555555556,9.967488888888889
12,0,1,9.064527777777776,7.446355555555556
13,1,0,8.180470588235295,9.064527777777776
14,2,0,10.84611111111111,8.180470588235295
15,3,0,7.2042,10.84611111111111
16,4,0,8.96209375,7.2042
17,5,0,8.443714285714286,8.96209375
18,6,1,8.8517,8.443714285714286
19,0,1,7.0697777777777775,8.8517
20,1,0,11.7455,7.0697777777777775
21,2,0,12.26560606060606,11.7455
22,3,0,8.6298,12.26560606060606
23,4,0,7.604625,8.6298
24,5,0,10.151378378378379,7.604625
25,6,1,6.794790697674419,10.151378378378379
26,0,1,11.068035714285715,6.794790697674419
27,1,0,6.989151515151515,11.068035714285715
28,2,0,7.27990625,6.989151515151515
29,3,0,8.330400000000001,7.27990625
30,4,0,6.6714,8.330400000000001
1,5,0,9.594675675675676,6.6714
2,6,1,7.7687608695652175,9.594675675675676
3,0,1,8.698290322580645,7.7687608695652175
4,1,0,8.037689655172413,8.698290322580645
5,2,0,8.453416666666666,8.037689655172413
6,3,0,9.628621621621622,8.453416666666666
7,4,0,10.385387096774194,9.628621621621622
8,5,0,7.320720930232558,10.385387096774194
9,6,1,9.014290322580644,7.320720930232558
10,0,1,8.843032258064516,9.014290322580644
11,1,0,9.939,8.843032258064516
12,2,0,10.249566666666668,9.939
13,3,0,10.430375,10.249566666666668
14,4,0,9.706,10.430375
15,5,0,9.0074375,9.706
16,6,1,9.794979591836736,9.0074375
17,0,1,9.598529411764707,9.794979591836736
18,1,0,10.20952380952381,9.598529411764707
19,2,0,8.221235294117648,10.20952380952381
20,3,0,9.833027777777778,8.221235294117648
21,4,0,10.602394736842104,9.833027777777778
22,5,0,8.705384615384615,10.602394736842104
23,6,1,8.45263888888889,8.705384615384615
24,0,1,7.469333333333334,8.45263888888889
25,1,0,8.585257142857142,7.469333333333334
26,2,0,10.6539,8.585257142857142
27,3,0,8.325454545454546,10.6539
28,4,0,9.01042105263158,8.325454545454546
29,5,0,8.842694444444444,9.01042105263158
30,6,1,6.970487179487179,8.842694444444444
31,0,1,8.250714285714286,6.970487179487179
1,1,0,8.133222222222223,8.250714285714286
2,2,0,10.128258064516128,8.133222222222223
3,3,0,8.494,10.128258064516128
4,4,0,8.620372093023256,8.494
5,5,0,9.946282051282052,8.620372093023256
6,6,1,8.520999999999999,9.946282051282052
7,0,1,10.490805555555555,8.520999999999999
8,1,0,8.272,10.490805555555555
9,2,0,10.091333333333333,8.272
10,3,0,9.576647058823529,10.091333333333333
11,4,0,8.991433333333333,9.576647058823529
12,5,0,11.697939393939393,8.991433333333333
13,6,1,9.337529411764706,11.697939393939393
14,0,1,10.016448275862068,9.337529411764706
15,1,0,10.875703703703705,10.016448275862068
16,2,0,10.730566666666668,10.875703703703705
17,3,0,10.312833333333334,10.730566666666668
18,4,0,13.430515151515152,10.312833333333334
19,5,0,9.91211111111111,13.430515151515152
20,6,1,9.08085,9.91211111111111
21,0,1,10.559857142857144,9.08085
22,1,0,11.003275862068964,10.559857142857144
23,2,0,9.427970588235294,11.003275862068964
24,3,0,8.185964285714286,9.427970588235294
25,4,0,12.3851,8.185964285714286
26,5,0,10.84268,12.3851
27,6,1,6.799966666666666,10.84268
28,0,1,12.524045454545455,6.799966666666666
29,1,0,11.740565217391305,12.524045454545455
30,2,0,8.07,11.740565217391305
1,3,0,11.670416666666668,8.07
2,4,0,9.289707317073171,11.670416666666668
3,5,0,9.538542857142858,9.289707317073171
4,6,1,10.563044444444444,9.538542857142858
5,0,1,8.04772,10.563044444444444
6,1,0,9.971222222222222,8.04772
7,2,0,9.377032258064515,9.971222222222222
8,3,0,9.37796,9.377032258064515
9,4,0,9.212666666666665,9.37796
10,5,0,10.227945945945947,9.212666666666665
11,6,1,8.719139534883722,10.227945945945947
12,0,1,10.67062162162162,8.719139534883722
13,1,0,8.317294117647059,10.67062162162162
14,2,0,8.3205,8.317294117647059
15,3,0,10.407714285714285,8.3205
16,4,0,14.018314285714284,10.407714285714285
17,5,0,9.103081081081081,14.018314285714284
18,6,1,8.188488888888887,9.103081081081081
19,0,1,8.926896551724138,8.188488888888887
20,1,0,9.948290322580645,8.926896551724138
21,2,0,10.867818181818182,9.948290322580645
22,3,0,8.725536585365854,10.867818181818182
23,4,0,9.405291666666667,8.725536585365854
24,5,0,6.7676428571428575,9.405291666666667
25,6,1,15.985285714285713,6.7676428571428575
26,0,1,7.426695652173913,15.985285714285713
27,1,0,9.714576923076923,7.426695652173913
28,2,0,7.401625,9.714576923076923
29,3,0,10.854379310344827,7.401625
30,4,0,8.994222222222222,10.854379310344827
31,5,0,11.9966,8.994222222222222
1,6,1,10.161416666666666,11.9966
2,0,1,8.446774193548388,10.161416666666666
3,1,0,9.567739130434784,8.446774193548388
4,2,0,7.619115384615385,9.567739130434784
5,3,0,12.82409375,7.619115384615385
6,4,0,8.674882352941175,12.82409375
7,5,0,10.267566666666665,8.674882352941175
8,6,1,13.577148148148149,10.267566666666665
9,0,1,9.6462,13.577148148148149
10,1,0,10.97037037037037,9.6462
11,2,0,10.779545454545456,10.97037037037037
12,3,0,13.172444444444444,10.779545454545456
13,4,0,11.759542857142858,13.172444444444444
14,5,0,12.08296153846154,11.759542857142858
15,6,1,10.998243243243243,12.08296153846154
16,0,1,9.586571428571428,10.998243243243243
17,1,0,8.66823076923077,9.586571428571428
18,2,0,12.48778125,8.66823076923077
19,3,0,11.239125,12.48778125
20,4,0,16.17275,11.239125
21,5,0,13.676764705882352,16.17275
22,6,1,12.484472222222221,13.676764705882352
23,0,1,9.864758620689654,12.484472222222221
24,1,0,11.6776,9.864758620689654
25,2,0,15.447157894736842,11.6776
26,3,0,9.009,15.447157894736842
27,4,0,14.768382352941176,9.009
28,5,0,10.348424242424242,14.768382352941176
29,6,1,10.744860465116279,10.348424242424242
30,0,1,10.510266666666666,10.744860465116279
31,1,0,11.623444444444445,10.510266666666666
1,2,0,11.280655172413793,11.623444444444445
2,3,0,17.124,11.280655172413793
3,4,0,13.75184375,17.124
4,5,0,12.3095625,13.75184375
5,6,1,8.516489361702128,12.3095625
6,0,1,9.644676470588236,8.516489361702128
7,1,0,10.352172413793104,9.644676470588236
8,2,0,10.371459459459459,10.352172413793104
9,3,0,10.057962962962963,10.371459459459459
10,4,0,9.543029411764707,10.057962962962963
11,5,0,13.134545454545455,9.543029411764707
12,6,1,12.188820512820513,13.134545454545455
13,0,1,8.278586206896552,12.188820512820513
14,1,0,9.077966666666667,8.278586206896552
15,2,0,10.918536585365855,9.077966666666667
16,3,0,10.010035714285715,10.918536585365855
17,4,0,13.89316,10.010035714285715
18,5,0,10.041689655172414,13.89316
19,6,1,7.892024390243902,10.041689655172414
20,0,1,7.592414634146341,7.892024390243902
21,1,0,8.26515,7.592414634146341
22,2,0,8.750538461538461,8.26515
23,3,0,10.316529411764705,8.750538461538461
24,4,0,11.9091875,10.316529411764705
25,5,0,11.20139393939394,11.9091875
26,6,1,9.373261904761906,11.20139393939394
27,0,1,10.077777777777778,9.373261904761906
28,1,0,11.056064516129032,10.077777777777778
1,2,0,12.476473684210527,11.056064516129032
2,3,0,7.251515151515152,12.476473684210527
3,4,0,12.560564102564102,7.251515151515152
4,5,0,9.149688888888889,12.560564102564102
5,6,1,10.067032258064515,9.149688888888889
6,0,1,11.43478947368421,10.067032258064515
7,1,0,11.104714285714286,11.43478947368421
8,2,0,9.819410256410256,11.104714285714286
9,3,0,11.885222222222223,9.819410256410256
10,4,0,11.97967441860465,11.885222222222223
11,5,0,11.600111111111111,11.97967441860465
12,6,1,9.01433870967742,11.600111111111111
13,0,1,9.637243243243244,9.01433870967742
14,1,0,11.621342857142858,9.637243243243244
15,2,0,8.31318918918919,11.621342857142858
16,3,0,9.921566666666667,8.31318918918919
17,4,0,7.2754594594594595,9.921566666666667
18,5,0,10.723867924528301,7.2754594594594595
19,6,1,10.006637931034483,10.723867924528301
20,0,1,8.848093023255814,10.006637931034483
21,1,0,15.200000000000001,8.848093023255814
22,2,0,8.570638888888888,15.200000000000001
23,3,0,9.70577142857143,8.570638888888888
24,4,0,11.658238095238096,9.70577142857143
25,5,0,11.289035714285715,11.658238095238096
26,6,1,9.610280701754386,11.289035714285715
27,0,1,7.727538461538463,9.610280701754386
28,1,0,9.041294117647059,7.727538461538463
29,2,0,10.3575,9.041294117647059
30,3,0,9.12623076923077,10.3575
31,4,0,7.371642857142858,9.12623076923077
1,5,0,8.158836734693878,7.371642857142858
2,6,1,8.689983870967742,8.158836734693878
3,0,1,7.528676470588235,8.689983870967742
4,1,0,10.515209302325582,7.528676470588235
5,2,0,7.212805555555556,10.515209302325582
6,3,0,11.53820588235294,7.212805555555556
7,4,0,10.442318181818182,11.53820588235294
8,5,0,10.536071428571429,10.442318181818182
9,6,1,8.802530303030302,10.536071428571429
10,0,1,9.39172222222222,8.802530303030302
11,1,0,10.174641509433961,9.39172222222222
12,2,0,8.555674418604651,10.174641509433961
13,3,0,11.854625,8.555674418604651
14,4,0,11.547588235294118,11.854625
15,5,0,11.739545454545453,11.547588235294118
16,6,1,8.278541666666667,11.739545454545453
17,0,1,10.630212121212121,8.278541666666667
18,1,0,11.630139999999999,10.630212121212121
19,2,0,9.596152173913044,11.630139999999999
20,3,0,9.30291891891892,9.596152173913044
21,4,0,11.733133333333333,9.30291891891892
22,5,0,8.417658536585366,11.733133333333333
23,6,1,7.67596,8.417658536585366
24,0,1,8.060945945945946,7.67596
25,1,0,11.298684210526316,8.060945945945946
26,2,0,9.856865384615386,11.298684210526316
27,3,0,11.132146341463415,9.856865384615386
28,4,0,7.941142857142857,11.132146341463415
29,5,0,9.220022727272728,7.941142857142857
30,6,1,7.422469696969697,9.220022727272728
1,0,1,9.246444444444444,7.422469696969697
2,1,0,12.790392857142859,9.246444444444444
3,2,0,8.733509090909092,12.790392857142859
4,3,0,8.809589743589743,8.733509090909092
5,4,0,7.1772857142857145,8.809589743589743
6,5,0,9.834854838709678,7.1772857142857145
7,6,1,10.152325000000001,9.834854838709678
8,0,1,9.427411764705882,10.152325000000001
9,1,0,12.38257894736842,9.427411764705882
10,2,0,10.006418604651163,12.38257894736842
11,3,0,10.015,10.006418604651163
12,4,0,8.56532608695652,10.015
13,5,0,13.40679245283019,8.56532608695652
14,6,1,7.012267857142858,13.40679245283019
15,0,1,8.977243902439024,7.012267857142858
16,1,0,10.70453125,8.977243902439024
17,2,0,9.127382978723405,10.70453125
18,3,0,7.842999999999999,9.127382978723405
19,4,0,10.466605263157895,7.842999999999999
20,5,0,11.756315789473684,10.466605263157895
21,6,1,10.716583333333332,11.756315789473684
22,0,1,12.64706976744186,10.716583333333332
23,1,0,11.71896875,12.64706976744186
24,2,0,10.073454545454545,11.71896875
25,3,0,11.300914893617023,10.073454545454545
26,4,0,8.606333333333334,11.300914893617023
27,5,0,9.4275,8.606333333333334
28,6,1,7.855478260869566,9.4275
29,0,1,10.234830188679245,7.855478260869566
30,1,0,9.23406,10.234830188679245
31,2,0,11.480195121951219,9.23406
1,3,0,10.271145833333334,11.480195121951219
2,4,0,12.7828,10.271145833333334
3,5,0,7.688632653061225,12.7828
4,6,1,10.594814814814814,7.688632653061225
5,0,1,9.86921568627451,10.594814814814814
6,1,0,8.893951219512195,9.86921568627451
7,2,0,8.401865384615384,8.893951219512195
8,3,0,8.403619047619047,8.401865384615384
9,4,0,8.635490909090908,8.403619047619047
10,5,0,9.055966666666668,8.635490909090908
11,6,1,8.337211538461538,9.055966666666668
12,0,1,7.309040540540541,8.337211538461538
13,1,0,11.594851063829786,7.309040540540541
14,2,0,13.092245283018869,11.594851063829786
15,3,0,11.516698412698412,13.092245283018869
16,4,0,9.3218,11.516698412698412
17,5,0,7.720814814814815,9.3218
18,6,1,10.7285873015873,7.720814814814815
19,0,1,9.436254901960785,10.7285873015873
20,1,0,8.40809756097561,9.436254901960785
21,2,0,8.830183673469387,8.40809756097561
22,3,0,11.601203703703705,8.830183673469387
23,4,0,9.090065217391304,11.601203703703705
24,5,0,8.162954545454546,9.090065217391304
25,6,1,10.66608064516129,8.162954545454546
26,0,1,9.838536585365853,10.66608064516129
27,1,0,10.487727272727271,9.838536585365853
28,2,0,10.642,10.487727272727271
29,3,0,9.494870967741935,10.642
30,4,0,10.040588235294118,9.494870967741935
1,5,0,8.828830508474576,10.040588235294118
2,6,1,8.573389830508475,8.828830508474576
3,0,1,8.626254545454545,8.573389830508475
4,1,0,8.630756756756757,8.626254545454545
5,2,0,9.787916666666668,8.630756756756757
6,3,0,9.445938775510204,9.787916666666668
7,4,0,10.30356,9.445938775510204
